"id","title"
6853932,Multiplex analysis of 40 cytokines do not allow separation between endometriosis patients and controls
6876531,Type I and Type II Alcoholism An Update
6858230,"Relationship between cricket participation, health and well being scoping review protocol"
6884705,Aberrant alternative splicing in breast cancer
6872728,Age and sex subgroups vulnerable to copycat suicide evaluation of nationwide data in South Korea
6877510,Dietary wheat amylase trypsin inhibitors promote features of murine non alcoholic fatty liver disease
6880635,A Swiss paradox in the United States? Level of spatial aggregation changes the association between income inequality and morbidity for older Americans
6844588,Disability Transitions and Health Expectancies among Elderly People Aged 65 Years and Over in China A Nationwide Longitudinal Study
6854511,Multiple Pathways To Avoid Beta Interferon Sensitivity of HIV 1 by Mutations in Capsid
6839658,"The Effect of an Aerobic Exercise Programme on Blood Glucose Level, Cardiovascular Parameters, Peripheral Oxygen Saturation, and Body Mass Index among Southern Nigerians with Type 2 Diabetes Mellitus, Undergoing Concurrent Sulfonylurea and Metformin Treatment"
6852990,Hospitalized elder abuse in Iran a qualitative study
6849176,A qualitative study of community elders’ perceptions about the underutilization of formal maternal care and maternal death in rural Nigeria
6844043,Long term multidisciplinary integrative therapy management resulted in favorable outcomes for ovarian cancer during pregnancy a case report and literature review
6878729,An Individualized Approach to Neuroplasticity After Early Unilateral Brain Damage
6861262,Human–machine partnership with artificial intelligence for chest radiograph diagnosis
6831596,Neural and functional correlates of impaired reading ability in schizophrenia
6862087,Casting a Wider Net Differentiating between Inner Nuclear Envelope and Outer Nuclear Envelope Transmembrane Proteins
6885450,Vedolizumab in combined immune checkpoint therapy induced infliximab refractory colitis in a patient with metastatic melanoma A case report
6861257,Integrative proteomics and pharmacogenomics analysis of methylphenidate treatment response
6846255,A quantitative biomechanical study of positive buttress techniques for femoral neck fractures a finite element analysis
6890396,Towards Automatically Controlled Dosing for Selective Laser Trabeculoplasty
6829928,The items in the Chinese version of the Montreal cognitive assessment basic discriminate among different severities of Alzheimer’s disease
6842552,Effects of cigarette smoke on barrier function and tight junction proteins in the bronchial epithelium protective role of cathelicidin LL 37
6863764,High glucose provokes microvesicles generation from glomerular podocytes via NOX4/ROS pathway
6881048,Reprogramming of Cancer Cells into Induced Pluripotent Stem Cells Questioned
6855606,"Diagnostic value of cytology, thyroglobulin, and combination of them in fine needle aspiration of metastatic lymph nodes in patients with differentiated thyroid cancer"
6856499,Meconium Peritonitis A Rare Treatable Cause of Non Immune Hydrops
6851054,Mobilizing Breast Cancer Prevention Research Through Smartphone Apps A Systematic Review of the Literature
6855792,Rationale and tutorial for analysing and reporting sex differences in cardiovascular associations
6858183,Delivering genome sequencing in clinical practice an interview study with healthcare professionals involved in the 100 000 Genomes Project
6887512,Severe illness getting noticed sooner – SIGNS for Kids developing an illness recognition tool to connect home and hospital
6844066,"Supine, prone, right and left gravitational effects on human pulmonary circulation"
6856718,Sex Differences in the Blood Transcriptome Identify Robust Changes in Immune Cell Proportions with Aging and Influenza Infection
6836468,Causes of brain dysfunction in acute coma a cohort study of 1027 patients in the emergency department
6842310,RNA m6A Methyltransferase METTL3 Promotes The Growth Of Prostate Cancer By Regulating Hedgehog Pathway
6879050,Expedited Removal of a Radial Hemostatic Compression Device Following Cardiac Catheterization Is Safe and Associated With Reduced Time to Discharge
6886962,"Evaluation of patient experience in county level public hospitals in China a multicentred, cross sectional study"
6886682,DUX4 Induced Histone Variants H3.X and H3.Y Mark DUX4 Target Genes for Expression
6873906,American Association for Cancer Research Project Genomics Evidence Neoplasia Information Exchange From Inception to First Data Release and Beyond—Lessons Learned and Member Institutions’ Perspectives
6862907,Association between asymptomatic sexually transmitted infections and high risk human papillomavirus in cervical lesions
6835209,Enrichment of Antigen Specific Class Switched B Cells from Individuals Naturally Immunized by Infection with Group A Streptococcus
6882682,A technical review of artificial intelligence as applied to gastrointestinal endoscopy clarifying the terminology
6839096,Triple negative breast cancer and platinum based systemic treatment a meta analysis and systematic review
6881706,Circular RNAs Regulate Cancer Onset and Progression via Wnt/β Catenin Signaling Pathway
6881664,Impact of extent of parietal peritonectomy on oncological outcome after cytoreductive surgery and HIPEC
6884911,The magnitude and correlates of esophageal Varices among newly diagnosed cirrhotic patients undergoing screening fibre optic endoscope before incident bleeding in North Western Tanzania; a cross sectional study
6849322,"EGFR, KRAS, BRAF, ALK, and cMET genetic alterations in 1440 Sardinian patients with lung adenocarcinoma"
6858628,The prevalence and clinical characteristics of pertussis associated pneumonia among infants in Botswana
6836407,Systematic review of the use of process evaluations in knowledge translation research
6862148,Methods and Guidelines for Measurement of Glucagon in Plasma
6855440,Lifetime prevalence of intimate partner violence against women in an urban Brazilian city A cross sectional survey
6855572,Increased risk of eczema after joint replacement
6827898,Addiction of mesenchymal phenotypes on the FGF/FGFR axis in oral squamous cell carcinoma cells
6873687,Bi and tri valent T cell engagers deplete tumour associated macrophages in cancer patient samples
6853328,Effects of neuromuscular electrical stimulation training on muscle size in collegiate track and field athletes
6886972,Efficacy of electroacupuncture for the treatment of constipation in Parkinson’s disease study protocol for a multicentre randomised controlled trial
6839264,Lipid and metabolic profiles in female dogs with mammary carcinoma receiving dietary fish oil supplementation
6887846,Very preterm neonates receiving aggressive nutrition and early nCPAP had similar long term respiratory outcomes as term neonates
6876906,"The Impact of Interprofessional Monitoring and Education on the Usage of Systemic Glucocorticoids in Acute Exacerbations of Chronic Obstructive Pulmonary Disease A Retrospective, Medication Use Review"
6876666,A multi day and multi band dataset for a steady state visual evoked potential–based brain computer interface
6874858,Importance of considering interoceptive abilities in alexithymia assessment
6872918,Regulation of carcinogenesis and modulation through Wnt/β catenin signaling by curcumin in an ovarian cancer cell line
6833250,Non Interventional Factors Influencing Velopharyngeal Function For Speech In Initial Cleft Palate Repair A Systematic Review Protocol
6849635,Discovery of small molecule inhibitors targeting the ribosomal peptidyl transferase center (PTC) of M. tuberculosis†
6827193,In vitro cytotoxicity assay of D limonene niosomes an efficient nano carrier for enhancing solubility of plant extracted agents
6873151,Identification of KCC2 Mutations in Human Epilepsy Suggests Strategies for Therapeutic Transporter Modulation
6837318,Maternal serum and cord blood leptin concentrations at delivery
6848989,"The Moderating Role Of Top Executives’ Sex, Level Of Education And Knowledge On Adoption Of Mobile Health Applications By Hospitals In Kenya"
6855641,Immediate effects of kinesiology tape on the pain and gait function in older adults with knee osteoarthritis
6891849,Development of a Split Esterase for Protein–Protein Interaction Dependent Small Molecule Activation
6834388,Long acting reversible contraception by effervescent microneedle patch
6874976,Differentiating Nonfunctional Paraganglioma of the Bladder from Urothelial Carcinoma of the Bladder Pitfalls and Breakthroughs
6875276,In Depth Characterization of Mass Spectrometry Based Proteomic Profiles Revealed Novel Signature Proteins Associated with Liver Metastatic Colorectal Cancers
6883897,"Neuralgia inducing cavitational osteonecrosis – Fact or myth, the debate persists"
6874429,Association of homocysteine with carotid femoral pulse wave velocity in a southern Chinese population
6880337,What is the cost of integration? Evidence from an integrated health and agriculture project to improve nutrition outcomes in Western Kenya
6844386,Visualization of chikungunya virus infection in vitro and in vivo
6867926,Results of Simple Conservative Treatment of Midfoot Charcot Arthropathy
6824439,Total hip arthroplasty in patients with chronic liver disease A systematic review
6862178,The Effectiveness of Tobacco Dependence Education in Health Professional Students’ Practice A Systematic Review and Meta Analysis of Randomized Controlled Trials
6880596,Baseline characteristics and comorbidities in the CAnadian REgistry for Pulmonary Fibrosis
6874180,Cost Effectiveness of Sequential Teriparatide/Alendronate Versus Alendronate Alone Strategies in High Risk Osteoporotic Women in the US Analyzing the Impact of Generic/Biosimilar Teriparatide
6881681,"Hyper production of taxol from Aspergillus fumigatus, an endophytic fungus isolated from Taxus sp. of the Northern Himalayan region"
6859769,Concurrent Presentation of Systemic Lupus Erythematosus in Mother and Daughter
6868891,In Frame Variants in STAG3 Gene Cause Premature Ovarian Insufficiency
6863918,HPV infection and the genital cytokine milieu in women at high risk of HIV acquisition
6861222,"Shikimic acid, a mannose bioisostere, promotes hair growth with the induction of anagen hair cycle"
6861598,Quantitative susceptibility mapping based hybrid feature extraction for diagnosis of Parkinsons disease
6857070,Search for Therapeutic Agents for Cardiac Arrest Using a Drug Discovery Tool and Large Scale Medical Information Database
6858106,Can physical testing be used to distinguish between migraine and cervicogenic headache sufferers? A protocol for a systematic review
6862646,A Spatial Analysis of the Prevalence of Female Genital Mutilation/Cutting among 0–14 Year Old Girls in Kenya
6877432,The Twist Needle – a new concept for endoscopic ultrasound guided fine needle biopsy
6834577,Evaluating differential nanoparticle accumulation and retention kinetics in a mouse model of traumatic brain injury via Ktrans mapping with MRI
6861967,Evaluation of Targeted Delivery to the Brain Using Magnetic Immunoliposomes and Magnetic Force
6884396,Asymmetric ON OFF processing of visual motion cancels variability induced by the structure of natural scenes
6843421,Computational analysis based on audioprofiles A new possibility for patient stratification in office based otology
6879974,Parathyroid carcinoma presenting with chronic renal failure and single pulmonary metastasis A case report
6856979,Collagen immobilization on ultra thin nanofiber membrane to promote in vitro endothelial monolayer formation
6880370,Cost related medication nonadherence among over indebted individuals enrolled in statutory health insurance in Germany a cross sectional population study
6834574,"Comparison of oral microbiome profiles in stimulated and unstimulated saliva, tongue, and mouth rinsed water"
6855853,Meningitis due to non steroidal anti inflammatory drugs an often overlooked complication of a widely used medication
6874682,Early change in circulating tumor DNA as a potential predictor of response to chemotherapy in patients with metastatic colorectal cancer
6842201,Alirocumab therapy in individuals with type 2 diabetes mellitus and atherosclerotic cardiovascular disease analysis of the ODYSSEY DM DYSLIPIDEMIA and DM INSULIN studies
6834637,Purinergic receptor mediated calcium signalling in urothelial cells
6851129,Antibody cross reactivity accounts for widespread appearance of m1A in 5’UTRs
6865355,Allogeneic Hematopoietic Stem Cell Transplantation for Congenital Immune Dysregulatory Disorders
6851130,CBX2 dependent transcriptional landscape implications for human sex development and its defects
6876401,How Women Drink
6874006,Development and Implementation of Survivorship Tools to Enable Medical Follow Up After Childhood Cancer Treatment in Southern Sweden
6873251,Random Blood Glucose Concentrations and their Association with Body Mass Index in Indian School Children
6873575,Nutrition knowledge and attitude in medical students of Tabriz University of Medical Sciences in 2017–2018
6880006,Hand assisted laparoscopic radical nephrectomy for renal cell carcinoma in a patient with situs inversus totalis
6864066,IL 25 exacerbates autoimmune aortitis in IL 1 receptor antagonist deficient mice
6857587,N cadherin stabilises neural identity by dampening anti neural signals
6876205,RIP1 kinase mediates angiogenesis by modulating macrophages in experimental neovascularization
6880416,Environmental influence on the choice of medicinal animals a case study from northeastern Brazil
6873728,Evaluation of an online knowledge translation intervention to promote cancer risk reduction behaviours findings from a randomized controlled trial
6851903,Risk factors for severe bronchiolitis among children in the emergency department at Sultan Qaboos University Hospital
6861857,Proteome Wide Identification of Lysine Propionylation in the Conidial and Mycelial Stages of Trichophyton rubrum
6877546,The Extracellular Matrix and Biocompatible Materials in Glioblastoma Treatment
6882901,Tsc1 mTORC1 signaling controls striatal dopamine release and cognitive flexibility
6868689,Association between hospital mortality and inspiratory airway pressures in mechanically ventilated patients without acute respiratory distress syndrome a prospective cohort study
6858760,Abdominal obesity increases metabolic risk factors in non obese adults a Hungarian cross sectional study
6877730,Transcatheter Patent Foramen Ovale Closure Is Effective in Alleviating Migraine in a 5 Year Follow Up
6850711,"Left handed metamaterial bandpass filter for GPS, Earth Exploration Satellite and WiMAX frequency sensing applications"
6862652,Non Carcinogenic Health Risk Assessment due to Fluoride Exposure from Tea Consumption in Iran Using Monte Carlo Simulation
6874023,A DREAM Challenge to Build Prediction Models for Short Term Discontinuation of Docetaxel in Metastatic Castration Resistant Prostate Cancer
6856759,Aryl Hydrocarbon Receptor Contributes to the Transcriptional Program of IL 10 Producing Regulatory B Cells
6839218,Organoids of epithelial ovarian cancer as an emerging preclinical in vitro tool a review
6830755,Cost effectiveness analysis of PSA based mass screening Evidence from a randomised controlled trial combined with register data
6880921,Agua4All Providing Safe Drinking Water in Rural California Communities
6857229,Prevalence and determinants of test anxiety among medical students in Addis Ababa Ethiopia
6880506,A distinct gut microbiota composition in patients with ankylosing spondylitis is associated with increased levels of fecal calprotectin
6873662,The Value Equation Three complementary propositions for reconciling fidelity and adaptation in evidence based practice implementation
6850708,The influence of Latinx American identity on pain perception and treatment seeking
6802542,MicroRNA 384 5p/Beclin 1 As Potential Indicators For Epigallocatechin Gallate Against Cardiomyocytes Ischemia Reperfusion Injury By Inhibiting Autophagy Via PI3K/Akt Pathway
6882180,Deltaretroviruses have circulated since at least the Paleogene and infected a broad range of mammalian species
6859828,Kundalini Yoga Meditation Versus the Relaxation Response Meditation for Treating Adults With Obsessive Compulsive Disorder A Randomized Clinical Trial
6851013,"Cytokine interplay among the diseased retina, inflammatory cells and mesenchymal stem cells a clue to stem cell based therapy"
6873992,Mathematical Approach to Differentiate Spontaneous and Induced Evolution to Drug Resistance During Cancer Treatment
6854794,Developing a high performance liquid chromatography fast and accurate method for quantification of silibinin
6883608,Determinants of treatment in patients with stage IV renal cell carcinoma
6877558,Diagnostic performance of axillary ultrasound and standard breast MRI for differentiation between limited and advanced axillary nodal disease in clinically node positive breast cancer patients
6858123,Rationale and design of a cross sectional study to investigate and describe the chronotype of patients with type 2 diabetes and the effect on glycaemic control the CODEC study
6853771,In vivo changes of nanoapatite crystals during bone reconstruction and the differences with native bone apatite
6878904,Schisandrin B attenuates pressure overload induced cardiac remodeling in mice by inhibiting the MAPK signaling pathway
6883178,Oral chemotherapy for second line treatment in patients with gemcitabine refractory advanced pancreatic cancer
6862334,Perceptions of Mental Health and Wellbeing Following Residential Displacement and Damage from the 2018 St. John River Flood
6881606,Choosing primary endpoints for clinical trials of health care interventions
6831615,A tool for functional brain imaging with lifespan compliance
6881933,General outpatient department in tertiary care institute A model to be adopted by medical colleges
6877657,Successes and Hurdles in Stem Cells Application and Production for Brain Transplantation
6862163,Diagnose Specific Antibiotic Prescribing Patterns at Otorhinolaryngology Inpatient Departments of Two Private Sector Healthcare Facilities in Central India A Five Year Observational Study
6881318,Radiation Exposure of Patient and Operating Room Personnel by Fluoroscopy and Navigation during Spinal Surgery
6881962,"A comparative study on the effectiveness of rectal advancement flap and seton placement surgeries in patients with anal fistula on the rate of recurrence, incontinence and infection"
6864095,Clinical impact of low serum free T4 in patients with non small cell lung cancer treated with nivolumab
6844326,The leucine biosynthetic pathway is crucial for adaptation to iron starvation and virulence in Aspergillus fumigatus
6849271,Non doctoral factors influencing the surgical choice of Chinese patients with breast cancer who were eligible for breast conserving surgery
6878641,A bootstrapping approach for generating an inverse distance weight matrix when multiple observations have an identical location in large health surveys
6875029,Electrically assisted cycling for individuals with type 2 diabetes mellitus protocol for a pilot randomized controlled trial
6861419,RNA Seq Perspectives to Improve Clinical Diagnosis
6826181,The Role Of Effective Radiation Therapist–Patient Communication In Alleviating Treatment Related Pain And Procedural Discomfort During Radiotherapy
6887595,Metastatic infection caused by hypervirulent Klebsiella pneumonia and co infection with Cryptococcus meningitis A case report
6860507,Choosing the Right Antifungal Agent in ICU Patients
6854663,"Knowledge, attitude, and perceived barriers regarding colorectal cancer screening practices and risk factors among medical students in Saudi Arabia"
6839193,iTRAQ based quantitative proteomic analysis provides insight for molecular mechanism of neuroticism
6883685,Twenty percent better with 20 micrograms? A qualitative study of psychedelic microdosing self rapports and discussions on YouTube
6876532,Subtypes of Alcoholics Based on Psychometric Measures
6880033,LncRNA BANCR Promotes Pancreatic Cancer Tumorigenesis via Modulating MiR 195 5p/Wnt/β Catenin Signaling Pathway
6856061,iTRAQ Based Quantitative Proteomic Comparison of 2D and 3D Adipocyte Cell Models Co cultured with Macrophages Using Online 2D nanoLC ESI MS/MS
6885323,Why does the adverse effect of inappropriate MRI for LBP vary by geographic location? An exploratory analysis
6880562,"Factors affecting uptake of ≥ 3 doses of Sulfadoxine Pyrimethamine for malaria prevention in pregnancy in selected health facilities, Arusha region, Tanzania"
6858657,Psychological morbidity in Nepali cross border migrants in India a community based cross sectional study
6881440,A revised model for promoter competition based on multi way chromatin interactions at the α globin locus
6853918,eIF4A supports an oncogenic translation program in pancreatic ductal adenocarcinoma
6862044,The Potential of Non Mega Sporting Events for the Promotion of Physical Activity Among Inactive Supporters at the Poznan Half Marathon A Case Study
6876339,Identification of potential hub genes associated with the pathogenesis and prognosis of pancreatic duct adenocarcinoma using bioinformatics meta analysis of multi platform datasets
6862140,The Role of Measurable Residual Disease (MRD) in Hematopoietic Stem Cell Transplantation for Hematological Malignancies Focusing on Acute Leukemia
6874558,Gas Phase Synthesis for Label Free Biosensors Zinc Oxide Nanowires Functionalized with Gold Nanoparticles
6873786,"A Randomized Controlled Trial of Concentrated ERP, Self Help and Waiting List for Obsessive Compulsive Disorder The Bergen 4 Day Treatment"
6887545,Visual and non visual properties of filters manipulating short wavelength light
6878698,Geospatial mapping and resource utilization tool in support of a national smoke free public housing rule
6844461,Prevention of suicidal behaviour Results of a controlled community based intervention study in four European countries
6830370,Vascular Diseases In Patients With Chronic Myeloproliferative Neoplasms – Impact Of Comorbidity
6893029,Reciprocal regulation of miR 1205 and E2F1 modulates progression of laryngeal squamous cell carcinoma
6877415,Comparison of colon adenoma detection rates using cap assisted and Endocuff assisted colonoscopy a randomized controlled trial
6861345,"An open label, phase 1 study of androgen receptor antagonist, apalutamide in Japanese patients with metastatic castration resistant prostate cancer"
6841741,Expression of microRNA in follicular fluid in women with and without PCOS
6855665,Bilateral asymmetry improved accuracy when assessing glaucomatous vision related quality of life impairment
6837454,"Candida blood stream infections observed between 2011 and 2016 in a large Italian University Hospital A time based retrospective analysis on epidemiology, biofilm production, antifungal agents consumption and drug susceptibility"
6848163,"KMT2C, a histone methyltransferase, is mutated in a family segregating non syndromic primary failure of tooth eruption"
6863140,Vector distribution and transmission risk of the Zika virus in South and Central America
6857240,Thioredoxin peroxidase secreted by Echinococcus granulosus (sensu stricto) promotes the alternative activation of macrophages via PI3K/AKT/mTOR pathway
6861377,"Endocytosis of IgG, Desmoglein 1, and Plakoglobin in Pemphigus Foliaceus Patient Skin"
6886918,Finnish Trial on Practices of Anterior Cervical Decompression and Fusion (FACADE) a protocol for a prospective randomised non inferiority trial comparing outpatient versus inpatient care
6868575,Impact of Complex Quality Interventions on Patient Outcome A Systematic Overview of Systematic Reviews
6887021,Sleeping sound with autism spectrum disorder (ASD) study protocol for an efficacy randomised controlled trial of a tailored brief behavioural sleep intervention for ASD
6887955,Is high volume post dilution haemodiafiltration associated with risk of fluid volume imbalance? A national multicentre cross sectional cohort study
6863825,Modulating multi functional ERK complexes by covalent targeting of a recruitment site in vivo
6856147,Immunogenicity and Protective Efficacy of Seasonal Human Live Attenuated Cold Adapted Influenza Virus Vaccine in Pigs
6838600,"Seasonal variation of idiopathic benign paroxysmal positional vertigo correlates with serum 25 hydroxyvitamin D levels a six year registry study in Shanghai, China"
6827191,"Synthesis and cytotoxic evaluation of some quinazolinone 5 (4 chlorophenyl) 1, 3, 4 oxadiazole conjugates"
6842205,"Benzimidazole Schiff base derivatives synthesis, characterization and antimicrobial activity"
6872574,The Impact of NAFLD and Waist Circumference Changes on Diabetes Development in Prediabetes Subjects
6864297,Hepatic actinomycosis – A potential mimicker of malignancy
6844349,Improvement of fertility parameters with Tribulus Terrestris and Anacyclus Pyrethrum treatment in male rats
6883552,Systematic comparison of hUC MSCs at various passages reveals the variations of signatures and therapeutic effect on acute graft versus host disease
6875380,MC4R Single Nucleotide Polymorphisms Were Associated with Metabolically Healthy and Unhealthy Obesity in Chinese Northern Han Populations
6885447,Multi modality imaging in transthyretin amyloid cardiomyopathy
6880209,Evaluation of the infertile male – modern approach in the Procreation Medical Assistance (P.M.A.)
6875208,The Effect of Immigration on Adverse Perinatal Outcomes Analysis of Experiences at a Turkish Tertiary Hospital
6852922,Diagnostic test interpretation and referral delay in patients with interstitial lung disease
6885454,Medical student depression and its correlates across three international medical schools
6854892,Interpreter proxy versus healthcare interpreter for administration of patient surveys following arthroplasty a pilot study
6838084,"Direct, gabapentin insensitive interaction of a soluble form of the calcium channel subunit α2δ 1 with thrombospondin 4"
6856238,The Intestinal Microbiota as a Reservoir and a Therapeutic Target to Fight Multi Drug Resistant Bacteria A Narrative Review of the Literature
6882004,An iterative design process to develop a randomized feasibility study and inform recruitment of minority women after stillbirth
6854897,Lapatinib sensitivity in nasopharyngeal carcinoma is modulated by SIRT2 mediated FOXO3 deacetylation
6879356,Homocysteine and psoriasis
6861254,Implementing machine learning in bipolar diagnosis in China
6858644,Isoform specific NF1 mRNA levels correlate with disease severity in Neurofibromatosis type 1
6848259,IL 22 Confers EGFR TKI Resistance in NSCLC via the AKT and ERK Signaling Pathways
6854418,Out of hospital cardiac arrest in a young adult survivor with sequelae of childhood Kawasaki disease A case report
6842239,Efficacy of three innovative bacterin vaccines against experimental infection with Mycoplasma hyopneumoniae
6858642,The childbirth experience obstetric and psychological predictors in Italian primiparous women
6848102,Prospective observational study of the effectiveness of prewarming on perioperative hypothermia in surgical patients submitted to spinal anesthesia
6886014,Long noncoding RNA NALT1 induced gastric cancer invasion and metastasis via NOTCH signaling pathway
6842816,Ischemic stroke alters immune cell niche and chemokine profile in mice independent of spontaneous bacterial infection
6883666,Autologous stem cell derived chondrocyte implantation with bio targeted microspheres for the treatment of osteochondral defects
6855577,The effect of exercise on cervical radiculopathy
6851928,Virtual bronchoscopy and 3D reconstruction in the critical care setting
6858695,Gastrointestinal stromal tumor with intracranial metastasis case presentation and systematic review of literature
6882078,Imported cases of Chikungunya virus in Iran
6833151,Radiological appearance of hepatocellular carcinoma predicts the response to trans arterial chemoembolization in patients undergoing liver transplantation
6876109,DNA methylation aging clocks challenges and recommendations
6857586,GATA2 controls lymphatic endothelial cell junctional integrity and lymphovenous valve morphogenesis through miR 126
6861095,"Inequities in the global representation of sites participating in large, multicentre dialysis trials a systematic review"
6848157,Classifying Promoters by Interpreting the Hidden Information of DNA Sequences via Deep Learning and Combination of Continuous FastText N Grams
6831786,Increased effort during partial ventilatory support is not associated with lung damage in experimental acute lung injury
6836439,Workload and influencing factors in non emergency medical transfers a multiple linear regression analysis of a cross sectional questionnaire study
6850709,"Prevalence And Associated Factors Of Visual Impairment Among School Age Children In Bahir Dar City, Northwest Ethiopia"
6842256,Fostering efficacy of anti PD 1 treatment Nivolumab plus radiotherapy in advanced non small cell lung cancer study protocol of the FORCE trial
6873686,Concurrent validity of skin carotenoid status as a concentration biomarker of vegetable and fruit intake compared to multiple 24 h recalls and plasma carotenoid concentrations across one year a cohort study
6887040,Laparoscopically assisted versus open oesophagectomy for patients with oesophageal cancer—the Randomised Oesophagectomy Minimally Invasive or Open (ROMIO) study protocol for a randomised controlled trial (RCT)
6856107,Transcription factor Znf2 coordinates with the chromatin remodeling SWI/SNF complex to regulate cryptococcal cellular differentiation
6862253,Synthesis and Evaluation of Anticancer Activity of New 4 Acyloxy Derivatives of Robustic Acid
6877917,A case of Gitelman syndrome our experience with a patient treated in clinical practice on a local island
6879998,Blue light activates pulvinar nuclei in longstanding idiopathic photophobia A case report
6839227,Sensitization to inhaled allergens in asthmatic children in southern Jordan a cross sectional study
6874659,"GeographicalDifference, Rural urban Transition and Trend in Stroke Prevalence in China Findings from a National Epidemiological Survey of Stroke in China"
6849292,Sedative and hypnotic effects of compound Anshen essential oil inhalation for insomnia
6856144,Bone Mineral Density Loss in People With Epilepsy Taking Valproate as a Monotherapy A Systematic Review and Meta Analysis
6844265,DNA PKcs Mediates An Epithelial Mesenchymal Transition Process Promoting Cutaneous Squamous Cell Carcinoma Invasion And Metastasis By Targeting The TGF β1/Smad Signaling Pathway
6881202,Association between Body Mass Index and Hepatitis B antibody seropositivity in children
6852763,Human gastric magnet controlled capsule endoscopy conducted in a standing position the phase 1 study
6868170,Early detection of enamel demineralization by optical coherence tomography
6842145,Liraglutide improves lipid metabolism by enhancing cholesterol efflux associated with ABCA1 and ERK1/2 pathway
6858103,Multicentre randomised double blind placebo controlled trial of combination vancomycin and cefazolin surgical antibiotic prophylaxis the Australian surgical antibiotic prophylaxis (ASAP) trial
6861433,APASL HCV guidelines of virus eradicated patients by DAA on how to monitor HCC occurrence and HBV reactivation
6874263,"MERS CoV in Camels but Not Camel Handlers, Sudan, 2015 and 2017"
6886988,Kangaroo Mother Care implementation research to develop models for accelerating scale up in India and Ethiopia study protocol for an adequacy evaluation
6879765,Identification of cancer sex disparity in the functional integrity of p53 and its X chromosome network
6833265,Super large cardiac hemangioma in right atrium and inferior vena cava case report
6849164,Finding relevant free text radiology reports at scale with IBM Watson Content Analytics a feasibility study in the UK NHS
6870539,ANTEGRADE X RETROGRADE NAILING IN FEMORAL FRACTURES A STUDY ON CONSOLIDATION AND INFECTION
6877327,Suppressing miR 21 activity in tumor associated macrophages promotes an antitumor immune response
6884852,The role of ubiquitin ligase E3A in polarized contact guidance and rescue strategies in UBE3A deficient hippocampal neurons
6844578,THE CONCISE GUIDE TO PHARMACOLOGY 2019/20 Ion channels
6827249,Molecular targeted and immune checkpoint therapy for advanced hepatocellular carcinoma
6851109,Adjusting ventilator settings to relieve dyspnoea modifies brain activity in critically ill patients an electroencephalogram pilot study
6874782,UCC118 supplementation reduces exercise induced gastrointestinal permeability and remodels the gut microbiome in healthy humans
6889193,Long noncoding RNA LINC00336 inhibits ferroptosis in lung cancer by functioning as a competing endogenous RNA
6854614,Does the treatment of anxiety in children with Attention Deficit/Hyperactivity Disorder (ADHD) using cognitive behavioral therapy improve child and family outcomes? Protocol for a randomized controlled trial
6876522,Alcohol Research and Social Policy
6873977,Significant and Distinctive n Grams in Oncology Notes A Text Mining Method to Analyze the Effect of OpenNotes on Clinical Documentation
6842263,"The effect of ivermectin® on fertility, fecundity and mortality of Anopheles arabiensis fed on treated men in Ethiopia"
6858352,Deep UV excitation fluorescence microscopy for detection of lymph node metastasis using deep neural network
6827223,Monitoring retinal changes with optical coherence tomography predicts neuronal loss in experimental autoimmune encephalomyelitis
6888814,"Bortezomib administered prior to temozolomide depletes MGMT, chemosensitizes glioblastoma with unmethylated MGMT promoter and prolongs animal survival"
6879732,Adverse effects of dasatinib on glucose lipid metabolism in patients with chronic myeloid leukaemia in the chronic phase
6855625,Surgical versus trans catheter aortic valve replacement (SAVR vs TAVR) in patients with aortic stenosis
6858262,Determination of topographical radiation dose profiles using gel nanosensors
6852775,Clinical characteristics and prognosis of Chinese patients with hereditary transthyretin amyloid cardiomyopathy
6880513,Evaluation of malaria microscopy diagnostic performance at private health facilities in Tanzania
6876921,Do Parenting Styles Affect Children’s Oral Health in Saudi Arabia?
6877500,Imaging and Quantification of Myelin Integrity After Injury With Spectral Confocal Reflectance Microscopy
6829835,Parenteral systems for statin delivery a review
6883614,Communication and patient safety in gynecology and obstetrics study protocol of an intervention study
6839143,Problematic use of the Internet is a unidimensional quasi trait with impulsive and compulsive subtypes
6851951,A rare case of propofol related infusion syndrome in a neurosurgical patient
6855615,Study on the influence of assistant experience on the quality of colonoscopy
6844482,Bioinformatic analysis of a novel Echinococcus granulosus nuclear receptor with two DNA binding domains
6853330,The gut microbiome of freshwater Unionidae mussels is determined by host species and is selectively retained from filtered seston
6862585,Acoustic Trauma Modulates Cochlear Blood Flow and Vasoactive Factors in a Rodent Model of Noise Induced Hearing Loss
6838191,Analysis and classification of droplet characteristics from atomizers using multifractal analysis
6838072,PITPNA AS1 abrogates the inhibition of miR 876 5p on WNT5A to facilitate hepatocellular carcinoma progression
6839190,Selection of treatment for hepatic epithelioid hemangioendothelioma a single center experience
6882880,Automated optimized parameters for T distributed stochastic neighbor embedding improve visualization and analysis of large datasets
6881875,A Teaching Intervention Increases the Performance of Handheld Ultrasound Devices for Assessment of Left Ventricular Ejection Fraction
6868654,Pharmacological plasticity—How do you hit a moving target?
6863586,Dignitary Medicine A Novel Area of Medical Training
6861093,Exercise based rehabilitation for major non communicable diseases in low resource settings a scoping review
6856024,LEF1 AS1 contributes to proliferation and invasion through regulating miR 544a/ FOXP1 axis in lung cancer
